case,x2,x3,x5,x7,x11,x13,x17,x19,x23,x29,r1,r2,r3,r4,r5
0,0.100782837,-0.592345408,-0.861280198,0.418740884,-0.228123453,-0.991665845,0.997357587,0.172795397,-0.366807996,-0.778553805,-0.349313522,-0.317687425,-0.903951008,0.641713182,0.919031925
0,-0.972235673,-0.346925248,0.556763612,-0.735685642,-0.96330794,0.999368648,0.90608836,-0.781927093,-0.412652009,-0.279446784,-0.696531935,-0.748049089,0.389854449,0.795928277,0.252735085
0,-0.726037095,-0.907537312,0.947701453,-0.468595508,0.856685584,-0.976705015,0.161274517,-0.795745122,-0.647916385,-0.999999615,-0.49265822,-0.255135099,-1.379793027,-0.387057739,0.056509664
0,-0.976450376,-0.320424591,0.517245621,-0.68970477,-0.930576645,0.987644486,0.96173131,-0.879970784,-0.59791478,-0.011457982,0.111108877,0.479308175,-0.630030087,0.265533292,0.636102774
1,-0.999086443,0.064078081,-0.106666708,0.149060442,0.232953898,-0.274300337,-0.355415053,0.395035124,0.472038871,-0.580909921,1.776779153,0.342725986,-1.220062589,0.228441176,1.726862047
0,0.929933813,-0.844671437,-0.588649769,-0.250139213,0.479691413,0.768738584,0.998248358,0.90654921,0.37269224,-0.680014153,-0.646360006,0.248365046,-0.086338338,-0.25539039,-0.535401224
0,0.938957812,-0.864414334,-0.638675985,-0.334965276,0.353067367,0.653391266,0.987806145,0.981070293,0.623723322,-0.371038232,-0.592017486,-0.418684336,0.54518937,1.223011144,0.654407716
0,0.238973443,-0.410894843,-0.983460699,-0.059147136,0.515677944,-0.708724842,0.300361871,0.997967797,-0.913555814,0.909790537,0.018501981,0.000848679,0.51644089,0.91017521,0.661205755
0,0.908648134,0.798412732,0.474057361,0.063089942,-0.716233936,-0.942205013,-0.867879708,-0.581162838,0.239028925,0.999310135,-0.802161121,-0.684111148,-0.593342518,-0.057552317,-0.161961619
0,0.521047477,-0.036710172,0.833824636,0.905634618,-0.79107438,-0.934307248,0.744059801,0.957943452,-0.693034332,0.638273029,-0.427264684,-0.448539136,-0.02951867,0.589786058,0.390913052
1,-0.998239603,0.088899962,-0.147818786,0.20621717,0.320632743,-0.376247097,-0.483310597,0.534382795,0.630709644,-0.758170185,-0.049861114,-0.712400531,-0.031063536,1.428724544,1.419325755
1,-0.703554971,0.926729557,-0.919013603,0.36642362,-0.934073277,0.910928511,-0.421671757,0.94104181,0.328843296,0.893664055,0.724638531,0.963379844,0.543116876,0.279079572,0.3698404
1,-0.482858948,0.999564218,-0.456798748,-0.558425493,-0.403507019,-0.60640629,-0.348808868,-0.652273459,-0.292894944,-0.235960136,0.473260029,0.821593219,-0.076247382,-0.015103229,0.259650477
1,-0.999678004,0.038057303,-0.063401606,0.088705079,0.139124391,-0.16420776,-0.214041168,0.238759114,0.287717911,-0.35972778,0.808328625,0.185723937,-0.333451205,0.448216465,1.01910638
1,0.086895981,-0.609071684,-0.843041013,0.462557933,-0.302073246,-0.975927765,0.99894909,0.041144476,-0.213511085,-0.888750312,-1.318775245,0.438085762,0.350313127,0.127716317,-0.706827869
1,-0.058281923,0.766176835,0.596883173,-0.835751834,0.893971364,0.395259983,-0.285684793,0.973344906,-0.993420461,-0.060132591,0.871710087,0.44212103,0.78912705,1.052411713,1.093703232
1,0.492938995,-0.0122012,-0.876013558,-0.851441285,0.887520807,0.838390893,-0.898499557,-0.824841258,0.908943272,-0.918845731,-0.170816488,0.150067704,-0.031983068,0.057200572,-0.012216138
0,0.635529572,0.245119728,-0.592741809,-0.998529625,0.138723698,0.852774427,0.348634535,-0.502067922,-0.752203783,0.974992342,-0.403555622,0.150427369,0.011561121,0.436105795,0.228547424
0,-0.792885713,-0.832108892,0.997731547,-0.750065287,0.446072029,-0.89906883,-0.65442522,0.058123184,-0.949731313,-0.076507786,-0.816005511,-0.378564209,0.354351805,-0.109685235,-0.694863893
1,0.268449257,-0.368805786,-0.994393491,-0.165082602,0.651384276,-0.556033637,0.046024123,0.974628193,-0.718392139,0.999903948,-1.012377333,-0.883437648,1.335538963,1.715088972,0.541130823
1,0.599456383,0.177882759,-0.681009322,-0.994353528,0.381548671,0.968577389,-0.033795748,-0.820209277,-0.318234674,0.629986417,-0.205422266,-0.651740502,-0.830585589,-0.40665075,-0.094069089
1,0.316637685,-0.297548812,-0.999798834,-0.335599165,0.834159227,-0.259019655,-0.373109484,0.761908948,-0.220073692,0.735319711,-0.433696508,-0.442939514,0.369984204,0.482022632,0.080182276
0,-0.879669835,0.676826607,-0.945482183,0.986597705,0.403770255,0.079909271,0.877801011,-0.999992335,-0.550909873,-0.785455858,-0.480918334,0.628317235,-1.008091809,-0.468678388,-0.205091651
1,-0.156496108,-0.852689076,-0.382539276,0.972420891,-0.996890343,0.233839811,-0.522950815,-0.760020768,0.521886462,0.996987928,0.760409756,1.077873201,-0.884307063,-0.403384092,0.418974317
0,-0.236224326,0.909930185,0.188075452,-0.998786179,0.864705378,-0.692328621,0.946324412,0.090525962,0.376769825,-0.452043182,1.154702465,1.582191464,1.023595447,-0.39885553,-0.333302021
0,0.94902877,-0.886539909,-0.695528806,-0.433613786,0.19162073,0.491202283,0.914706904,0.995456871,0.854632038,0.062831508,-0.525138473,-0.901971424,-1.46257995,-0.178676593,0.290044146
0,0.83826049,0.648589328,0.12866081,-0.43288678,-0.999540424,-0.821345912,0.188520887,0.693522453,0.939717556,-0.486719141,-0.083749587,-0.044118493,-0.79907319,-0.416185964,-0.058524162
1,0.619415086,-0.214908347,0.633602565,0.999834321,-0.250314368,-0.915119351,-0.179217503,0.661343044,0.575640304,-0.86571794,0.514047986,0.70507045,0.463316778,0.422405021,0.447770625
1,0.130891666,0.555110383,0.89727997,-0.320217443,0.063379837,0.997699344,-0.945918281,-0.445426862,0.66252717,0.437488405,-0.371792665,0.359913307,-0.327035657,1.24794907,1.225570566
0,-0.074446203,-0.781565166,-0.563907956,0.865526778,-0.930300572,-0.296522899,0.151434607,-0.996998044,0.997443108,0.29080816,0.7283487,0.458325086,0.49525761,-0.127531622,-0.010986077
0,0.624476331,-0.224366737,0.621019134,0.999990238,-0.215746212,-0.897378143,-0.23296974,0.614068432,0.634774502,-0.908759972,-0.651270129,0.330218185,-0.694085594,-0.919262729,-0.897854997
0,-0.940120823,-0.498369939,0.764025315,-0.938182277,-0.942029426,0.771258884,0.18413636,0.161902795,0.756694409,-0.945756559,0.616239793,0.562583125,-0.448375125,-0.68919207,-0.156884611
1,0.981734657,0.959059699,0.887661098,0.783835628,0.495121366,0.320779503,-0.056262202,-0.245188453,-0.589595844,-0.933776539,-0.741293825,0.398671106,-0.769825879,-1.494811914,-1.480545887
1,-0.148394247,-0.846200824,-0.401393061,0.965329666,-0.999428979,0.181724697,-0.462336787,-0.808278942,0.599866738,0.980755621,-0.339237285,-0.241915205,0.240354205,0.773304589,0.483508844
1,0.798211467,-0.565535301,0.045378337,0.637978318,0.915508634,0.488434097,-0.705166452,-0.989982658,-0.407309773,0.998706172,0.157619476,0.682703472,0.438669829,0.768836466,0.628311289
0,-0.637432574,-0.968579005,0.809033365,-0.062829434,0.992122379,-0.535887934,0.929741622,-0.876357661,0.63732527,0.187222636,0.251275032,-0.117992691,0.275233692,-0.112999943,-0.124979272
0,-0.576312799,0.99077759,-0.681730906,-0.204997097,-0.853131422,0.065325309,-0.961878762,0.330850285,-0.999986622,-0.964656397,0.156900744,0.082458333,-0.257164915,-0.137464419,0.069568411
1,0.999963289,0.9999174,0.999770562,0.999550319,0.998889685,0.998449343,0.997348772,0.996688623,0.995148841,0.992291347,-0.12208846,-1.364098903,0.15171626,0.497546979,0.360644619
0,0.891408137,0.761267825,0.384727497,-0.075369383,-0.850085658,-0.996449288,-0.65515233,-0.241615888,0.641672002,0.859277695,0.341964169,0.320998303,-0.265825712,-0.379875545,-0.075980604
1,-0.406246563,-0.987562155,0.257523518,0.778326066,-0.055281854,0.934824224,-0.362620737,0.998883259,-0.634102246,-0.842881213,-0.518052397,-0.777044511,-0.142785635,-1.074027448,-1.261660828
1,0.730088388,0.428000074,-0.305121752,-0.87353177,-0.543407786,0.176917622,0.993762738,0.649330482,-0.715951703,-0.086463101,0.981691648,0.592640358,-2.355571849,-1.628298642,0.040333107
0,-0.672691018,-0.948806297,0.871964625,-0.224319245,0.991415104,-0.763662529,0.715225084,-0.998253724,0.153612733,-0.469301305,-0.031072097,0.049489314,-1.145050566,-0.257824743,0.299164492
1,-0.529443469,0.998673218,-0.572427115,-0.392537624,-0.653727463,-0.295856606,-0.728093583,-0.196037374,-0.794736658,-0.852949791,-0.887542799,-0.221624299,-0.06643123,-0.530970473,-0.941526257
1,-0.180240441,-0.871005085,-0.326237859,0.988607596,-0.977744043,0.382594314,-0.68533557,-0.592775737,0.268696254,0.963328561,0.333909413,0.262150698,0.195673486,0.558187537,0.6273055
1,-0.995741369,-0.138040496,0.228760759,-0.317532606,-0.486229716,0.564718142,0.706637897,-0.768860458,-0.873185632,0.973178535,0.125305307,-0.955763245,1.019992183,-0.24552223,-0.692865668
1,0.998580918,0.99680801,0.991141748,0.982662464,0.957369005,0.940626618,0.899187979,0.874609338,0.818082005,0.716118893,-0.003079199,1.223202143,-0.998789764,0.44701753,0.944872812
0,-0.5496831,-0.996167402,0.620644131,0.313852221,0.747786651,0.143591286,0.852045379,-0.031063834,0.930229788,0.979947275,0.917727261,0.806037367,-0.341042749,0.036366673,0.665751677
0,0.459836444,-0.068627671,-0.917467524,-0.775142336,0.963298335,0.681329227,-0.990981541,-0.574680538,0.999995617,-0.990170747,-0.42168453,-0.570844975,-1.113098312,-0.966502183,-0.620795292
0,-0.262295114,0.92593279,0.121596941,-0.989721357,0.781143647,-0.807381534,0.994974572,-0.164354753,0.641079099,-0.078612181,1.285482942,-0.142337889,-0.364419823,0.100889046,0.925840428
1,-0.7262083,-0.907380389,0.947899947,-0.469365229,0.855978335,-0.977051045,0.15918535,-0.794310266,-0.6500949,-0.99998993,-0.334163164,-0.640462125,0.023502027,0.812515178,0.633682582
1,-0.278809314,-0.935343622,-0.078930887,0.979356955,-0.718850472,0.868021208,-0.99896438,0.322215469,-0.77906741,-0.169224425,0.883154008,0.999171535,-1.0848865,-1.340840066,-0.356819812
1,-0.603363275,0.982720428,-0.740545334,-0.089084713,-0.934275179,0.279368441,-0.999969863,0.609536319,-0.928626439,-0.73002197,-0.427105838,0.774466631,-0.5319087,-0.79807944,-0.74567801
1,-0.997098296,-0.114049099,0.189346274,-0.263544596,-0.406931142,0.475287236,0.603343876,-0.662301257,-0.768365358,0.893409723,-1.917721386,-1.321566098,-0.194142908,-0.067138534,-0.928927773
1,-0.871717812,0.694805032,-0.958086924,0.975557842,0.319353464,0.185963166,0.936056686,-0.988386301,-0.383926277,-0.909571966,-0.385345019,0.627113414,-0.825120278,0.356916011,0.576803641
0,-0.911526691,0.593759032,-0.872129294,0.996179226,0.724707715,-0.377222237,0.444696068,-0.77369323,-0.986989833,0.137431375,0.337120916,1.029906746,0.253917249,-0.05547968,-0.013877846
1,-0.300046904,-0.946596548,-0.023541431,0.960723614,-0.628882024,0.930371069,-0.972720953,0.513151715,-0.912083148,-0.472183016,0.097753136,0.384862181,0.137232194,-0.202659875,-0.222399404
0,-0.12051344,0.822963917,0.464774995,-0.934987184,0.992693346,0.000152171,0.239122449,0.935095085,-0.823136774,-0.822790984,0.870205381,1.39347359,1.022917924,0.851907272,0.775551
0,-0.037800318,0.74605124,0.637211663,-0.794224847,0.837859096,0.513825081,-0.447545656,0.910539334,-0.939169923,0.234945936,-0.431335728,0.548452875,0.178493277,0.337346872,0.032432369
0,-0.576268031,0.990788721,-0.681630707,-0.20518475,-0.852974202,0.064969997,-0.96175132,0.33035914,-0.999983165,-0.964865401,0.255256427,-0.512793844,-0.447443115,-1.532397772,-1.181048001
0,0.878263422,-0.733141147,-0.318694023,0.173346541,0.921289151,0.995087249,0.456872442,-0.024099605,-0.852765701,-0.584773455,-0.600749937,-0.126064275,0.027058463,-0.966567829,-1.280472029
0,-0.759855023,0.873116756,-0.980369533,0.616760673,-0.68221784,0.993701163,0.264496878,0.425961239,0.95976274,0.742612378,0.951081698,0.682269627,-0.058249123,-0.10152073,0.403144681
1,-0.598899453,0.984236762,-0.731089318,-0.108538777,-0.922882203,0.244330346,-0.999211463,0.566630814,-0.950527392,-0.782920952,-0.854604819,-0.839921194,0.23978916,0.838725048,0.291528059
1,0.539155201,0.068698248,-0.803177686,-0.934773101,0.713937426,0.974644024,-0.6112196,-0.996115815,0.496963294,-0.373325416,0.358420141,0.07744931,-1.654611869,-0.696448904,0.310067101
1,0.421595989,-0.132203019,-0.954560892,-0.672675069,0.999299537,0.455234685,-0.9741766,-0.205968593,0.880948439,-0.726132685,-1.24233528,-1.554516704,1.104737243,0.275302671,-0.89823359
1,-0.201004297,0.886151342,0.27581797,-0.997032536,0.946782396,-0.505612337,0.804514526,0.420100139,-0.02878562,-0.837360554,1.007506992,-0.455208648,-0.155866807,-1.186836331,-0.605149431
0,-0.985027308,0.256980032,-0.419741027,0.569932715,0.815129057,-0.902791211,-0.995196713,0.997172942,0.912378233,-0.588550529,-0.546416538,0.275161027,0.074439898,0.016554186,-0.293874032
0,-0.998607294,0.079091997,-0.13157519,0.183691893,0.286246583,-0.336398914,-0.433755463,0.480688503,0.570410838,-0.692793293,0.519914114,0.117361576,0.774054594,-0.780013801,-0.907084042
0,0.798299614,-0.56571633,0.045012845,0.637583804,0.915832148,0.489263938,-0.7042839,-0.989785408,-0.408846245,0.998596013,-0.131855089,0.478701861,-0.054110819,-0.206625011,-0.245497146
0,-0.806140278,0.813295956,-0.999925648,0.798864723,-0.334417623,0.827243443,0.78395833,-0.264629876,0.84069889,-0.241033938,-0.262494963,-0.093381318,-1.29151896,-1.88265275,-1.368140752
0,-0.98302989,-0.273216692,0.445045991,-0.601770332,-0.849320305,0.931744038,0.999996544,-0.983508812,-0.852084372,0.449748803,-0.344258012,-0.251468293,-1.043816749,-0.952595592,-0.602816224
1,-0.27971499,0.935843159,0.076580022,-0.978684319,0.715234572,-0.87104899,0.998567503,-0.330684946,0.785821755,0.182687358,-1.435462287,-0.318566668,0.068906412,-0.694843257,-1.447027607
0,0.996366254,-0.991830263,-0.977361256,-0.955789284,-0.89201402,-0.850274214,-0.748604771,-0.689414015,-0.55646815,-0.328110506,-0.396686214,-0.594731652,-1.544914855,-0.249146663,0.324967658
0,-0.690529346,-0.936623045,0.900167283,-0.306560804,0.965034147,-0.855979978,0.556118381,-0.985156565,-0.125823194,-0.745991988,0.506626327,-0.007305463,-0.691729516,-1.516038305,-0.916860384
1,-0.013070247,0.72083348,0.683627608,-0.738703843,0.756069432,0.644553496,-0.624349027,0.789239172,-0.805020657,0.561232492,0.384847654,0.530341799,0.051754197,-0.503705751,-0.337159022
1,-0.438434629,-0.994532964,0.342186069,0.69448052,0.139557785,0.828780756,-0.069157552,0.926932284,-0.274856464,-0.468567035,-1.09128954,-0.441203499,-0.223832139,-0.12420173,-0.55793043
1,0.990607157,-0.978907504,-0.941776532,-0.886953642,-0.728664655,-0.628172126,-0.393894637,-0.264510742,0.006640185,0.40606636,0.156974017,0.662227588,-0.695923082,-0.842512062,-0.416063512
1,0.205156573,0.457749823,0.964079932,-0.062175153,-0.343867132,0.84849801,-0.564554329,-0.923661083,0.99980045,-0.597074219,0.7434552,0.330819788,0.867161381,0.386514147,0.324661056
0,-0.671616331,-0.949491738,0.870182397,-0.21936568,0.992427309,-0.757537523,0.723793055,-0.997344305,0.170084395,-0.450614004,1.283515457,0.91558485,0.328821951,-0.815342342,-0.337995589
1,-0.529078764,0.998706213,-0.571545654,-0.393920876,-0.651936625,-0.298524347,-0.725584223,-0.200040002,-0.791726668,-0.849679808,0.952167484,0.992918862,-0.861306014,0.371624731,1.278361479
1,-0.781282273,0.847426045,-0.993463376,0.704924603,-0.536125729,0.945757873,0.525681021,0.120271466,0.994794829,0.34230095,1.052491461,1.309137925,-1.105581737,-1.032569684,0.046466915
1,-0.539797244,-0.997558256,0.597269559,0.352749333,0.703197495,0.218927656,0.795405976,0.080834678,0.872096007,0.931771357,1.135788627,0.014243518,0.645091301,-0.411747305,-0.166398643
1,-0.55510239,-0.995267084,0.633305488,0.292168304,0.771043879,0.101655534,0.879657069,-0.092697144,0.955042331,0.994352083,-0.268120373,0.430381408,-0.866425211,-0.596418648,-0.297266229
1,-0.265266795,0.927668268,0.113948572,-0.988121813,0.770452773,-0.819034315,0.997255168,-0.193149807,0.667862089,-0.034015269,-0.143523559,-0.116911855,-0.662576254,0.238626873,0.49815322
0,-0.768225045,-0.863464676,0.986247882,-0.651855972,0.628353993,-0.980730835,-0.369025186,-0.311501207,-0.990841895,-0.604263935,0.185528429,-0.12396253,-0.506743548,-0.534922608,-0.18878662
0,-0.561028843,-0.994168917,0.647021993,0.268172916,0.795456392,0.055379517,0.906891998,-0.159989731,0.976145644,0.999996159,0.591520288,0.9343756,1.458781956,0.765594877,0.331964043
1,-0.928736562,-0.539387082,0.81313335,-0.970986262,-0.868743416,0.623220012,-0.08664988,0.449820831,0.941204058,-0.700428533,0.890687089,-0.071853294,0.289376838,-0.16473591,0.135919216
0,0.506591669,-0.011442164,0.856333159,0.879064653,-0.844291693,-0.889742777,0.831808078,0.89995495,-0.818888852,0.805540779,0.950200106,0.126781934,-0.170622003,-0.664882648,-0.104471594
0,0.210927958,0.449862964,0.967893013,-0.04155157,-0.374154442,0.827582523,-0.522464674,-0.94367984,0.996145111,-0.663439359,-0.878898973,-1.021536132,0.162610317,-0.397749319,-0.918503964
0,-0.98102693,-0.288500626,0.468654921,-0.631025571,-0.878679196,0.954564672,0.996164416,-0.960300134,-0.781996175,0.3074776,1.002150858,0.130036261,-0.108270485,0.029870437,0.585081109
1,0.923313662,0.830237491,0.552498205,0.19002079,-0.562302006,-0.836761627,-0.978260444,-0.823597587,-0.178414463,0.843169087,-1.025121365,-1.009736522,-0.954429039,-0.40657793,-0.441924093
1,-0.38931419,-0.982831651,0.2126822,0.817231254,-0.156174478,0.970603528,-0.503765224,0.991810874,-0.782759378,-0.955166925,0.750700188,-0.631258463,0.04279452,0.641777614,0.995730448
0,-0.984496146,-0.261405011,0.426659424,-0.578684105,-0.824744919,0.91115127,0.997402622,-0.994573167,-0.897439948,0.552179725,1.245870581,-0.322456523,1.713522455,0.381087223,0.147261286
0,-0.06697441,-0.774506796,-0.579273148,0.852099751,-0.914404088,-0.342652044,0.214020735,-0.988969749,0.999893196,0.185379714,-1.368149625,-1.079503867,0.95440391,-0.028427487,-1.189704255
1,0.523502859,-0.041025826,0.82982945,0.909862006,-0.78128837,-0.940814665,0.727487286,0.965433315,-0.668788414,0.605586941,0.003887635,0.111767876,-0.614091573,0.133995667,0.442985271
0,-0.966813725,0.377893321,-0.601890546,0.785938761,0.98878747,-0.994124379,-0.810875695,0.634452784,0.169780818,0.568295146,-0.479035227,-0.418760953,-0.120537749,0.00022703,-0.179021709
1,-0.536640065,0.997934937,-0.589732287,-0.364986991,-0.688400507,-0.242618986,-0.775707747,-0.116246932,-0.850213136,-0.91068708,-0.009371226,0.141322943,-0.849271497,0.730542691,1.150492826
0,-0.288438787,-0.940565646,-0.053882247,0.971649106,-0.679379661,0.898559222,-0.991448624,0.41092348,-0.846117662,-0.310434497,0.102743938,0.07297243,0.45497863,1.297863673,1.121746328
1,0.054409313,-0.647076637,-0.796502592,0.560402319,-0.467092001,-0.908313112,0.948385638,-0.265048593,0.158708,-0.999992291,0.489979614,0.494462505,0.896011256,0.465582502,0.262566681
1,0.051460858,0.650446979,0.792017825,-0.568931146,0.481388694,0.900118545,-0.940129047,0.291987254,-0.192134574,0.999244035,0.162943435,0.177116724,-0.120359426,-0.10586077,0.035790661
0,-0.485756163,0.999698514,-0.464147521,-0.548773477,-0.420103832,-0.589151667,-0.375047053,-0.628109103,-0.329085839,-0.282331026,0.116328342,-0.663600462,0.504913773,-0.592206489,-0.786499204
1,-0.744233846,-0.889894546,0.966971848,-0.549411809,0.771476482,-0.9991277,-0.066157941,-0.617218863,-0.84872575,-0.924856012,0.150010888,0.28404732,0.138091488,-0.216263511,-0.210303811
1,0.92046144,-0.824031791,-0.537065349,-0.164664098,0.595313845,0.861995434,0.963377671,0.781950725,0.094573979,-0.895651962,0.632464989,0.261479659,-0.87496638,-0.378783629,0.374932056
0,-0.931511321,0.529808815,-0.801993557,0.96432334,0.888569412,-0.660862275,0.022531159,-0.384608028,-0.908333981,0.774268926,-0.259871859,-1.113768864,0.743733896,1.536833922,1.035031044
1,-0.687940099,-0.938487566,0.896240192,-0.294631567,0.969999497,-0.843740646,0.581103622,-0.990415516,-0.084957965,-0.710497631,-0.148860418,0.616261868,0.768189651,1.029197907,0.570672873
1,0.981822322,0.959255443,0.888191606,0.784837247,0.497324232,0.323618213,-0.052346716,-0.240937288,-0.585302522,-0.931361879,-0.308726131,-1.023901521,-0.370561679,0.094204437,0.125122211
0,0.580315903,-0.142786945,0.723185222,0.982138716,-0.498484628,-0.995273325,0.233131394,0.927240959,0.051234277,-0.331421666,0.310671558,0.576392484,0.517716482,1.32906362,1.225541158
1,-0.028254171,0.736434753,0.655431141,-0.77347208,0.808039562,0.566062541,-0.518594018,0.869331706,-0.89586065,0.36688487,0.651718434,0.710382557,-0.16616715,-0.257088197,0.151854596
1,0.185564156,0.484183043,0.949617459,-0.131753118,-0.238823983,0.90988043,-0.695922593,-0.834782949,0.978079675,-0.34305929,0.358309973,-0.980549056,-0.57792435,-1.217703876,-0.749586715
0,0.270401922,0.365977021,0.994916736,0.172077774,-0.659805189,0.545031233,-0.028801422,-0.970136094,0.701977477,-0.999064382,0.290395068,-0.444961138,0.319305924,0.719008745,0.704553317
0,-0.958883845,-0.418352109,0.658921274,-0.845305819,-0.999929813,0.955454173,0.640913541,-0.396713952,0.166789604,-0.857727693,-0.057649638,0.56173289,-0.150288677,-0.753539047,-0.707219527
0,-0.98013313,-0.295039733,0.478689814,-0.643319757,-0.890369434,0.962972959,0.992027958,-0.947324969,-0.748268522,0.243966643,-0.380254654,-0.370302787,-0.392228443,0.103763311,0.109750206
0,-0.655152819,-0.959329457,0.841775599,-0.143653856,0.99999774,-0.656757534,0.839472633,-0.960521083,0.41136733,-0.147860474,0.39978727,-0.189324031,0.039305207,0.918905013,1.099146044
1,0.97875737,0.952416133,0.869693454,0.750021623,0.421521446,0.226649516,-0.183293848,-0.380948732,-0.719994575,-0.989135211,-0.55300231,-0.952892906,0.255010878,-0.075565219,-0.479571813
1,0.52125066,-0.037067032,0.833495936,0.905987646,-0.79027273,-0.934857746,0.742706296,0.958589998,-0.691058052,0.63561185,-0.868340963,-0.656038408,-0.750996701,-0.230936467,-0.289608598
1,-0.509967058,0.999849985,-0.524789725,-0.464599041,-0.553958303,-0.433649166,-0.582462115,-0.4021789,-0.610266956,-0.63733946,1.286738488,0.29418207,1.683799036,0.887558684,0.68902841
0,-0.875220823,-0.687002781,0.952779201,-0.980781612,-0.35659393,-0.139824913,-0.912801914,0.996457204,0.458926979,0.8613522,-0.055643609,-0.633801373,0.365694047,0.381389388,0.17072056
0,-0.451188133,-0.996536403,0.375413102,0.65777253,0.216604284,0.773512857,0.051804021,0.867857209,-0.114429182,-0.277497183,0.01034235,0.417079159,1.363341302,1.290602059,0.614102583
0,-0.816939132,0.796853454,-0.999421566,0.836079719,-0.237049439,0.753940839,0.871438169,-0.429025773,0.707540394,-0.489435903,-0.222711132,0.44002869,0.958312035,0.134373471,-0.456138112
0,0.540718404,-0.071477176,0.800403041,0.937062485,-0.706747998,-0.977274123,0.598649892,0.997514238,-0.478317808,0.348210847,0.668968331,0.26616674,0.141725955,1.915203217,2.178824405
0,-0.477135846,0.9992275,-0.442230227,-0.577219713,-0.370424236,-0.639569297,-0.296329908,-0.697967868,-0.220404968,-0.143118452,-0.543280815,-2.439225085,-0.119868504,-0.411711368,-0.623417524
1,0.516791297,0.02924571,-0.840631288,-0.898107577,0.807527425,0.922283363,-0.771660812,-0.94330379,0.733154158,-0.692139202,0.714447624,0.000407589,-0.012606594,-0.909255431,-0.545728322
1,-0.889868982,0.652294456,-0.926252795,0.996192808,0.510727993,-0.062252634,0.774031455,-0.977638549,-0.741426344,-0.553050985,-0.282757834,0.472770789,-0.790508882,-0.976821734,-0.722946209
0,-0.985258572,-0.2550274,0.416683001,-0.566053598,-0.810816324,0.89899215,0.994010998,-0.998052592,-0.918607846,0.604223445,0.226761565,1.259246991,0.080775544,-0.067594213,0.005398797
0,0.377247828,0.20372777,0.983545384,0.538352949,-0.97396888,-0.157494866,0.802694045,-0.249510517,-0.498155932,0.110913962,-1.723973268,-1.066458452,-0.606138153,-0.675054306,-1.233971863
0,0.32833888,-0.279795922,-0.998701673,-0.376029256,0.869700962,-0.180658343,-0.468359454,0.680774041,-0.079645554,0.602710112,-1.047139994,0.279671747,0.732271143,0.368147258,-0.52155831
0,0.993899114,-0.986290466,-0.962072826,-0.926116193,-0.820878768,-0.752882059,-0.590270926,-0.497640647,-0.295368138,0.031707468,-0.157918738,0.228888512,0.842684534,-0.372203704,-0.872505339
1,-0.86309971,-0.713254971,0.969590531,-0.960451642,-0.227761393,-0.295178952,-0.977546377,0.95014086,0.193615097,0.984309471,0.207198475,0.013718416,-0.907865068,-0.317121597,0.240410175
1,-0.198495404,-0.884365026,-0.281965209,0.996302623,-0.95122123,0.49118386,-0.791398533,-0.442047808,0.058202377,0.857074445,-0.785255895,-0.487529664,0.311099762,0.47059259,-0.077585238
1,-0.470878365,0.998751814,-0.426226483,-0.597350155,-0.333844784,-0.674384439,-0.238131561,-0.744688868,-0.140041963,-0.040554849,0.417327591,0.267780066,-0.426358012,-0.602999443,-0.181156642
0,-0.875624883,-0.686091077,0.952142506,-0.981348264,-0.360885583,-0.134442619,-0.909876981,0.997093663,0.467446858,0.855131412,-0.262834395,-0.56954146,-0.508636902,0.426404703,0.549305957
1,0.849838822,0.672899096,0.181984245,-0.363584543,-0.996090886,-0.893072646,0.006104831,0.532220971,0.994938128,-0.193976236,1.223849754,0.524556491,-0.152958467,0.075201253,0.763605363
1,0.818612868,-0.607642917,-0.041273017,0.540069671,0.975164709,0.671075776,-0.468816473,-0.891096218,-0.729936027,0.850631661,-0.562490119,-0.66467655,0.418463085,-0.016575719,-0.507052321
1,-0.802461582,-0.818664024,0.999617165,-0.785644719,0.366306795,-0.849176503,-0.750219699,0.207488727,-0.877088726,0.15305986,-0.157988115,0.033380385,-0.306417432,-0.048029195,0.026185463
1,0.852399951,-0.678294379,-0.193963353,0.347625674,0.993362374,0.906888511,0.035356221,-0.492425788,-0.999007594,0.124152265,0.099771703,-0.230542633,-0.459069394,0.192869029,0.472289578
0,-0.705186209,-0.925428881,0.921263312,-0.373895483,0.929485514,-0.916989296,0.403880442,-0.933432732,-0.353683485,-0.908117951,1.376356088,2.004424613,1.558907026,1.202753374,1.111477904
0,-0.247420906,0.916972506,0.159668106,-0.995982961,0.831108642,-0.744453215,0.97342744,-0.018970535,0.496017848,-0.297179371,-0.569611267,-1.026771023,0.080812525,-0.028424981,-0.353636877
0,-0.975370632,0.327448319,-0.527795402,0.702143951,0.940196388,-0.992174113,-0.949356914,0.85667111,0.551348127,0.083128142,0.084862063,-0.029494453,0.66638278,0.39150512,0.100744761
0,-0.070605945,-0.777949194,-0.571831222,0.858698562,-0.922324795,-0.320329547,0.183698692,-0.993499576,0.999628841,0.23696491,-0.170081452,-0.766948846,1.030191453,1.072095897,0.471959445
1,0.884007594,-0.745411581,-0.347330196,0.131326519,0.893269181,0.999796003,0.546130556,0.09118178,-0.771725806,-0.717880989,0.403525104,-1.385402988,-1.055564798,-0.432015177,0.297529774
